chirp_mass mass_ratio distance phi ra dec
91.87947 0.2713238 2581.1855 5.9045444 5.9045444 -0.54281265
98.66399 0.18054691 3043.2747 4.340109 4.340109 0.7706757
63.003937 0.19718847 1620.0345 3.4533901 3.4533901 0.60511917
95.450485 0.23793617 2256.6646 0.13698387 0.13698387 -1.0216913
78.367645 0.16973174 1471.8213 3.9963589 3.9963589 0.9238927
96.353806 0.2996631 2239.183 3.8713589 3.8713589 0.8988547
95.04538 0.18094507 1622.7504 0.25026512 0.25026512 -1.1127238
95.485855 0.29566026 2055.2664 6.228763 6.228763 -0.9320194
81.68998 0.23807213 2049.367 0.07839012 0.07839012 -1.1399103
90.44937 0.29611647 1593.2244 4.4416714 4.4416714 0.72992873
76.36333 0.16463882 1585.8475 4.406515 4.406515 0.74736214
74.07669 0.23121792 1932.333 3.9338589 3.9338589 0.9202427
97.49094 0.22184303 1867.0562 0.14479637 0.14479637 -1.216142
85.05768 0.20914662 1582.1348 3.3322964 3.3322964 0.4884617
97.4691 0.171516 2698.6125 3.5666714 3.5666714 0.6855901
97.72157 0.23505062 2014.2875 3.9026089 3.9026089 0.8478005
74.23206 0.13503203 1945.0269 3.5276089 3.5276089 0.7414337
99.81016 0.47127247 2177.0422 6.0139194 6.0139194 -0.65459055
60.57206 0.15835723 1243.5972 3.2854214 3.2854214 0.2984284
78.30603 0.16691408 1338.6304 3.4260464 3.4260464 0.60498685
97.47058 0.20491412 3011.5825 5.9397006 5.9397006 -0.50746435
74.11112 0.25897753 1521.1538 3.8987026 3.8987026 0.98376423
62.110695 0.18134132 1007.5603 4.3166714 4.3166714 0.76159877
96.196014 0.30741903 2238.4983 3.5276089 3.5276089 0.6619351
68.89178 0.21596825 1878.7753 3.4572964 3.4572964 0.6574566
89.38776 0.3177934 2148.9807 3.9455776 3.9455776 0.9800839
77.475044 0.19811541 1046.0144 0.8947964 0.8947964 -1.1523496
81.23041 0.28115308 1864.9727 5.775638 5.775638 -0.45737588
98.765816 0.19117907 2603.1777 3.2502651 3.2502651 0.566684
89.58011 0.3663797 2513.743 3.8674526 3.8674526 0.9584649
87.41356 0.16477147 2217.5547 3.7776089 3.7776089 0.9796816
69.296486 0.14044785 1459.8184 4.3830776 4.3830776 0.68778896
94.07417 0.3239527 1935.8514 6.0647006 6.0647006 -0.8369923
83.5865 0.16590482 1604.5859 3.9572964 3.9572964 0.9834289
74.42087 0.14824712 1257.2704 3.8440151 3.8440151 0.9816872
98.16162 0.39044702 2296.8855 3.4651089 3.4651089 0.64590406
60.1475 0.21877229 1023.8115 1.3557339 1.3557339 -1.2897133
51.375698 0.20042986 1030.2544 4.35964 4.35964 0.80507153
97.925476 0.33937147 2615.4922 3.2307339 3.2307339 0.4984068
85.260574 0.16250017 2281.5752 3.3635464 3.3635464 0.5647459
90.424385 0.13531333 2209.0923 3.3244839 3.3244839 0.54195106
60.20005 0.1752345 883.8884 5.5803256 5.5803256 -0.2833931
80.72809 0.2925093 1682.9994 4.3674526 4.3674526 0.7444108
73.79587 0.20915872 1598.3206 3.8049526 3.8049526 0.9112891
92.20468 0.3190216 2419.5903 0.015890121 0.015890121 -1.0811112
67.53169 0.16261157 1528.0961 0.008077621 0.008077621 -1.206999
96.32067 0.18133745 2573.2178 0.15260887 0.15260887 -1.1176009
86.90993 0.17339608 2341.4324 4.027609 4.027609 0.9354985
98.97815 0.19040379 1945.5005 1.2112026 1.2112026 -1.0797966
94.79347 0.3275323 1807.265 3.1799526 3.1799526 0.45290616
87.591415 0.16203883 1973.6896 3.4807339 3.4807339 0.7459958
90.282364 0.2998232 1431.5579 4.094015 4.094015 0.8265598
97.53258 0.5267896 1263.5306 0.43385887 0.43385887 -1.1635447
82.0685 0.14155972 1987.1257 6.0647006 6.0647006 -0.67332953
84.63191 0.31033337 2533.1775 6.006107 6.006107 -0.9121479
99.84566 0.19213828 2519.6758 3.3362026 3.3362026 0.54897094
71.54765 0.21051764 1862.7233 3.8791714 3.8791714 0.9086477
99.15086 0.22846767 1875.113 3.9338589 3.9338589 0.89869744
99.151 0.25520748 1906.7115 4.0041714 4.0041714 0.90757614
60.17244 0.16349891 1171.8473 1.2541714 1.2541714 -1.0695655
97.74274 0.26021025 2159.8281 3.9182339 3.9182339 0.88738835
74.06201 0.23043758 1618.3129 3.8518276 3.8518276 0.8607189
76.231445 0.2649048 1688.9557 4.3987026 4.3987026 0.85920024
52.8424 0.15779233 594.4403 3.2502651 3.2502651 0.53147745
86.48909 0.24252737 1867.0273 3.5393276 3.5393276 0.6104524
76.731705 0.21006283 2197.5955 6.2482944 6.2482944 -0.9251336
77.857 0.25147352 2256.9348 4.011984 4.011984 0.95516014
99.77292 0.40970695 2206.5718 0.35573387 0.35573387 -1.0974573
95.1888 0.27498475 737.84326 6.131107 6.131107 -0.8228566
67.46684 0.19782025 1583.9707 3.1721401 3.1721401 0.38071683
76.90737 0.28488907 1636.2324 4.3947964 4.3947964 0.77727664
99.379105 0.21409225 1424.8557 0.8947964 0.8947964 -1.1764396
80.80978 0.17949569 1583.8323 3.4768276 3.4768276 0.63045704
79.768555 0.211546 1923.6392 3.9299526 3.9299526 0.9305552
89.784424 0.14795917 1927.6548 4.3791714 4.3791714 0.7285314
92.8706 0.2976352 2792.7676 0.14870262 0.14870262 -1.1465641
95.89357 0.25118974 1751.0173 5.8147006 5.8147006 -0.6517861
80.75665 0.15356538 2032.8628 0.07839012 0.07839012 -1.012542
95.0943 0.28213578 1940.2614 0.12917137 0.12917137 -1.1434298
95.51814 0.3392673 2667.601 3.4338589 3.4338589 0.6983635
88.238235 0.28870213 1860.2051 6.150638 6.150638 -0.78691304
80.3215 0.15788257 1820.9523 0.12135887 0.12135887 -1.1508005
91.318184 0.3950784 1675.3275 6.244388 6.244388 -1.1354653
79.6843 0.2654343 2438.9075 3.2229214 3.2229214 0.41273662
76.42787 0.24879307 1902.6111 0.04323387 0.04323387 -1.0869819
72.78158 0.25344396 1741.1455 3.8752651 3.8752651 0.9680971
64.920525 0.19660065 1381.5198 3.8869839 3.8869839 0.9948637
99.9099 0.3053902 2032.7874 3.8987026 3.8987026 0.9333179
82.78397 0.15769726 2029.4532 3.4768276 3.4768276 0.6954223
78.212456 0.12616065 2480.0198 3.2815151 3.2815151 0.5010395
71.48716 0.23642296 1606.673 4.3166714 4.3166714 0.76607466
97.523315 0.1903612 2093.0723 0.04714012 0.04714012 -0.89723444
97.68036 0.4330206 1360.2917 5.9514194 5.9514194 -0.5338861
76.666725 0.14564282 1964.0881 3.5237026 3.5237026 0.64265996
89.735245 0.33011845 2529.7104 3.9182339 3.9182339 0.8895141
52.121155 0.13820353 737.44977 6.1389194 6.1389194 -0.591657
85.855644 0.24575931 1852.9308 3.3010464 3.3010464 0.507783
77.24646 0.22525433 1916.3955 3.9651089 3.9651089 0.9221253
90.24543 0.29671848 1746.9138 3.8440151 3.8440151 0.9181367
76.09561 0.2964926 2139.7583 5.974857 5.974857 -0.43262994
85.950264 0.20635295 2337.8926 3.5588589 3.5588589 0.7004163
77.241974 0.30119792 2350.276 6.099857 6.099857 -0.87559325
96.96106 0.32781836 1118.8009 0.12917137 0.12917137 -1.1383948
98.91391 0.29501632 2894.0334 0.12526512 0.12526512 -1.0902283
95.5175 0.15807185 1751.4868 3.8049526 3.8049526 0.91504985
92.431625 0.27437115 1581.5789 1.3440151 1.3440151 -1.2392498
96.33564 0.31505218 2671.6777 4.3987026 4.3987026 0.73843926
72.869995 0.22679171 1739.6478 6.209232 6.209232 -1.1358255
78.42836 0.16137719 1737.1335 4.3791714 4.3791714 0.75977397
99.80934 0.33732188 2626.667 6.2014194 6.2014194 -0.8874857
96.40021 0.25723374 2104.2375 3.2307339 3.2307339 0.59664786
71.57386 0.23854926 2292.431 3.9651089 3.9651089 0.9817461
79.55745 0.2804565 1540.5599 0.16823387 0.16823387 -1.145107
87.079346 0.3073249 2449.157 4.39089 4.39089 0.6888432
88.12498 0.32079673 2124.563 3.2541714 3.2541714 0.42965776
83.22654 0.34286672 2388.012 4.355734 4.355734 0.77488726
92.42707 0.3369752 2334.8152 6.213138 6.213138 -1.0003878
98.9052 0.28164142 1516.5131 0.26589012 0.26589012 -1.0425001
98.07138 0.21241084 2462.0166 3.9377651 3.9377651 0.8900526
97.936325 0.17682934 2564.2124 0.33229637 0.33229637 -1.0685225
82.23432 0.28791523 1618.4271 3.1877651 3.1877651 0.5580505
91.56891 0.38199592 3020.252 5.9084506 5.9084506 -0.4889091
80.67792 0.13733932 2221.4648 0.08229637 0.08229637 -1.0927362
90.39208 0.14105308 1765.5735 0.28932762 0.28932762 -1.165082
96.512344 0.27974638 1580.0741 5.724857 5.724857 -0.29680717
76.37159 0.30022126 2165.616 3.9338589 3.9338589 0.92767096
87.47748 0.15737799 2243.898 3.8322964 3.8322964 0.8441777
95.87521 0.18257734 1982.0245 4.4143276 4.4143276 0.7650595
79.34773 0.22835305 1691.3389 0.08229637 0.08229637 -1.1287357
93.948135 0.2365031 1360.6925 0.9924526 0.9924526 -1.0742986
96.829445 0.23951322 1905.6305 6.2795444 6.2795444 -1.2325135
97.46605 0.16915542 1163.1232 3.8166714 3.8166714 0.9105289
58.74278 0.18063119 971.04486 5.931888 5.931888 -0.41677332
75.15381 0.15469179 1960.5747 0.03932762 0.03932762 -1.1093636
98.98524 0.3838815 1702.8413 4.3479214 4.3479214 0.7591213
89.03956 0.22304702 1887.914 3.9455776 3.9455776 0.9843529
92.402084 0.2565905 1706.5682 3.7619839 3.7619839 0.87100554
64.887314 0.13381022 1250.2119 3.8752651 3.8752651 1.0262138
98.70268 0.21199012 1325.4712 6.193607 6.193607 -0.9691144
67.50524 0.24760991 1569.2759 3.4182339 3.4182339 0.64223963
99.81128 0.28110382 1235.1941 0.12526512 0.12526512 -1.0723011
97.94093 0.31177083 829.96094 1.8830776 1.8830776 -1.2940894
93.61753 0.36904162 2370.5715 3.2580776 3.2580776 0.42595097
97.57535 0.30197132 1400.8141 0.26979637 0.26979637 -1.2061073
72.92816 0.2299045 1351.7062 4.2697964 4.2697964 0.75669867
81.230606 0.17364296 1559.6768 3.3166714 3.3166714 0.45126298
78.01209 0.2658296 2133.1184 3.9455776 3.9455776 0.90219563
77.98196 0.24824056 2209.4807 3.4104214 3.4104214 0.73945796
96.41554 0.15099412 2177.3809 4.26589 4.26589 0.87271416
98.050644 0.17028964 2587.4878 3.8010464 3.8010464 0.92750216
78.04883 0.2832509 1947.5039 3.8557339 3.8557339 0.91527516
77.14497 0.2883899 1315.6152 3.7385464 3.7385464 0.971076
90.97476 0.31697088 2764.964 3.6252651 3.6252651 0.88154817
86.08767 0.17679244 1670.339 3.4572964 3.4572964 0.725437
85.71008 0.15027481 2310.4922 0.09792137 0.09792137 -1.1254971
83.10714 0.23165199 1962.0317 0.17214012 0.17214012 -1.1604606
87.29851 0.2746746 2179.1802 4.4104214 4.4104214 0.71166176
83.50171 0.33327866 1686.1184 3.2385464 3.2385464 0.49412748
92.527466 0.18134639 2320.1235 3.9377651 3.9377651 0.9195112
66.4974 0.17903283 862.2813 1.2619839 1.2619839 -1.2003019
98.53041 0.2719463 2391.5288 0.04323387 0.04323387 -1.0982388
78.63449 0.24903649 1322.9885 0.09401512 0.09401512 -1.1024828
98.556854 0.2847376 1251.0734 3.7502651 3.7502651 0.87102157
85.94984 0.15213597 1825.9409 4.062765 4.062765 0.9001573
92.23032 0.20696494 2338.3286 0.03932762 0.03932762 -0.94516754
90.027466 0.3152469 1993.1864 3.7776089 3.7776089 1.0357355
97.94929 0.2051324 2948.2466 1.0080776 1.0080776 -1.12591
91.48709 0.23926243 1783.5364 3.8908901 3.8908901 1.0107288
55.18336 0.21758965 959.4463 4.324484 4.324484 0.8341458
94.393555 0.23588988 2592.6882 6.240482 6.240482 -0.80147827
70.79526 0.22022593 1682.1997 6.072513 6.072513 -0.8292134
91.42412 0.32675284 2054.3662 0.25026512 0.25026512 -1.1588552
80.40624 0.1440629 2516.1855 6.0451694 6.0451694 -0.57657355
94.350975 0.2839149 1646.5734 4.4143276 4.4143276 0.73087376
97.2459 0.29934597 1342.6313 0.14870262 0.14870262 -1.1948134
85.71621 0.16462418 1083.77 1.3283901 1.3283901 -1.1899798
72.20728 0.28363547 1235.0317 0.21120262 0.21120262 -1.2412465
95.11286 0.2314114 1585.9824 0.17604637 0.17604637 -1.1388792
81.39819 0.26524124 2074.3633 0.09401512 0.09401512 -1.1212876
82.498116 0.2150406 2004.0093 4.277609 4.277609 0.71031165
96.28151 0.24554947 2215.2927 6.1701694 6.1701694 -0.82367474
96.7009 0.3954975 1530.1489 3.2619839 3.2619839 0.36995763
72.080795 0.18312755 1256.6335 3.5002651 3.5002651 0.75530976
99.16533 0.22937948 2461.9097 4.4572964 4.4572964 0.8415476
90.95325 0.22888264 1865.948 4.371359 4.371359 0.7712572
90.09439 0.16717023 2143.6572 6.177982 6.177982 -0.8376554
84.818886 0.23648474 2668.5513 3.3713589 3.3713589 0.6066593
64.47775 0.18566298 1538.1415 3.5158901 3.5158901 0.66146755
74.68953 0.18240425 1897.4209 0.18385887 0.18385887 -1.1461527
51.795006 0.15160498 934.91156 3.9768276 3.9768276 1.025939
79.17425 0.33096248 2245.5298 3.5393276 3.5393276 0.7413075
66.88638 0.18883914 1325.1672 0.15651512 0.15651512 -1.0189519
88.112236 0.31337142 1934.1917 3.5119839 3.5119839 0.64597416
90.60895 0.40534604 2751.5706 0.15260887 0.15260887 -1.0850548
70.03157 0.24076313 1954.7417 3.3362026 3.3362026 0.602607
82.0414 0.2691672 1874.1855 6.197513 6.197513 -0.77925533
74.80421 0.13501492 1476.9779 3.3440151 3.3440151 0.5551514
95.192024 0.16190347 1971.6677 4.29714 4.29714 0.8914297
99.651184 0.29048827 1724.0515 0.48464012 0.48464012 -1.2419432
99.89535 0.3569063 1035.5693 0.7463589 0.7463589 -1.198756
85.679634 0.14608258 2674.5488 3.3362026 3.3362026 0.5794012
76.96612 0.22686031 1350.9049 3.4533901 3.4533901 0.7010005
95.335335 0.39001644 1739.6283 6.1076694 6.1076694 -0.94549245
91.767296 0.18102568 2098.6494 3.9260464 3.9260464 0.9356429
92.00456 0.2436026 1647.4406 3.8440151 3.8440151 0.9559306
78.91426 0.1564267 1072.7666 3.8518276 3.8518276 1.0395752
94.89717 0.17420113 1687.5018 3.4104214 3.4104214 0.6217236
88.50027 0.35848722 2116.1125 3.3283901 3.3283901 0.645069
85.222595 0.1543757 2059.803 3.9963589 3.9963589 0.8803889
90.53041 0.1662691 1792.3037 3.9729214 3.9729214 1.0073885
66.97024 0.2054002 1509.5205 3.3830776 3.3830776 0.5787664
96.51152 0.20345625 1685.3373 0.12526512 0.12526512 -1.1311364
82.402756 0.21579769 1412.7386 4.386984 4.386984 0.802593
97.56159 0.19487354 1940.7037 3.8830776 3.8830776 0.94018894
93.611694 0.1918982 2614.6157 3.4338589 3.4338589 0.61105776
92.66187 0.2945138 2211.6343 4.340109 4.340109 0.77477413
91.9143 0.36185437 1433.2235 1.1018276 1.1018276 -1.2070922
97.68585 0.2857956 2076.025 0.13698387 0.13698387 -1.092523
90.19238 0.1887053 1797.6256 4.386984 4.386984 0.81863606
79.578125 0.34026814 1351.2859 6.228763 6.228763 -0.86846405
84.6244 0.3101503 2437.3315 3.5979214 3.5979214 0.70902216
87.500046 0.37833732 2712.6387 6.213138 6.213138 -0.84371156
68.52219 0.25560313 1616.01 4.0080776 4.0080776 0.8582149
74.570435 0.25856847 1727.9309 3.9416714 3.9416714 0.9236932
76.572624 0.1350685 2227.454 3.7619839 3.7619839 0.8482208
81.7523 0.33048427 2424.6365 3.4768276 3.4768276 0.6457251
85.941284 0.2971182 2009.9641 4.7424526 4.7424526 0.9431012
94.00049 0.30326986 2336.295 3.9143276 3.9143276 0.99986565
88.20018 0.2358711 1543.1608 0.23854637 0.23854637 -1.196531
87.768234 0.44850785 2884.075 3.8752651 3.8752651 0.9801164
88.73456 0.26025963 1260.1306 3.4924526 3.4924526 0.6413674
91.64418 0.2590247 2203.8872 3.9182339 3.9182339 0.944393
79.25337 0.2960132 1854.7444 3.8244839 3.8244839 1.0990263
58.516457 0.13065615 1210.6818 4.2893276 4.2893276 0.7129876
83.209946 0.4044959 2430.9495 4.0237026 4.0237026 0.9744555
99.30403 0.19725385 3010.123 3.9572964 3.9572964 0.86208975
76.45278 0.27669913 1669.0719 3.1526089 3.1526089 0.37055862
94.003784 0.28870636 1402.0619 4.3518276 4.3518276 0.82932633
94.16923 0.4016387 2086.9363 0.16823387 0.16823387 -1.1051048
98.81587 0.29257077 2493.8325 0.08229637 0.08229637 -1.0969825
82.06822 0.21130586 1195.8528 0.13307762 0.13307762 -1.2013395
81.98207 0.16054046 2829.3384 3.3283901 3.3283901 0.5828261
66.04074 0.13055679 1108.3828 0.29323387 0.29323387 -1.1929992
57.28359 0.22695711 1087.0846 0.9807339 0.9807339 -1.1865282
89.1906 0.30760235 2038.0935 3.7932339 3.7932339 0.9099382
95.62331 0.3553055 2211.144 3.5119839 3.5119839 0.6138256
91.32905 0.17688829 1877.9586 4.031515 4.031515 0.8239341
92.5051 0.27228558 1788.6152 4.4885464 4.4885464 0.830091
91.21251 0.39029396 1680.479 3.8401089 3.8401089 1.021988
95.06729 0.34395087 1606.5638 3.9377651 3.9377651 0.9669669
84.615814 0.29501864 1463.7646 3.4807339 3.4807339 0.7871612
98.21467 0.3798914 1936.5125 3.9104214 3.9104214 1.0034064
74.08347 0.2073707 1469.0515 4.340109 4.340109 0.7830934
96.96409 0.34182337 2518.198 3.5002651 3.5002651 0.67475194
99.72379 0.20622036 2861.869 3.8479214 3.8479214 0.9984777
99.331924 0.36287832 2573.092 3.9182339 3.9182339 0.9008577
80.87634 0.2523072 1724.1539 3.8713589 3.8713589 0.90291154
81.0108 0.20031145 2337.2795 6.256107 6.256107 -1.1583925
82.467445 0.29122394 1748.5499 1.0979214 1.0979214 -1.1483265
82.37975 0.30437618 2299.0679 6.228763 6.228763 -0.86720425
99.38868 0.3382858 2103.9846 3.4338589 3.4338589 0.7309064
82.34324 0.32764205 2073.1917 3.5783901 3.5783901 0.68216354
80.99557 0.15272912 1504.9617 3.9455776 3.9455776 0.9869299
94.55336 0.21539095 1601.8939 1.2776089 1.2776089 -1.2385135
93.94837 0.17367387 2377.6104 3.2776089 3.2776089 0.47378471
81.471405 0.15489358 1604.2104 3.2190151 3.2190151 0.46618998
91.26859 0.18241799 1468.0857 3.5354214 3.5354214 0.7063549
55.24938 0.13594204 1096.7747 6.177982 6.177982 -0.8898603
86.19616 0.34974256 2224.1833 3.2737026 3.2737026 0.636363
78.98351 0.35260966 1638.6604 3.9729214 3.9729214 0.8855876
93.6174 0.39207044 2856.7473 3.9612026 3.9612026 0.847507
86.513756 0.28597882 1651.368 1.0627651 1.0627651 -1.1821576
96.91886 0.34691334 2741.6836 6.0334506 6.0334506 -0.7555676
89.00574 0.26139042 1777.2277 6.275638 6.275638 -1.163559
81.98456 0.22130576 1552.132 6.256107 6.256107 -0.8853891
86.31532 0.18166408 996.67053 6.0022006 6.0022006 -0.74113107
95.58783 0.33820134 1870.084 5.978763 5.978763 -0.6656882
85.81727 0.17370349 1826.9415 1.0940151 1.0940151 -1.193373
84.3923 0.217989 2277.3306 0.44557762 0.44557762 -1.1577721
94.37714 0.18596879 2108.581 4.0705776 4.0705776 0.90965325
81.11748 0.25903764 2027.1392 3.5471401 3.5471401 0.6768376
89.09191 0.19607276 1970.7708 3.4416714 3.4416714 0.710334
92.149414 0.33414102 1222.3618 0.7932339 0.7932339 -1.1783403
90.90555 0.16594446 1638.6622 4.406515 4.406515 0.77775615
98.6934 0.23082057 2203.959 3.9143276 3.9143276 0.9084673
58.59242 0.16741586 1375.9724 6.1897006 6.1897006 -1.0666548
74.0965 0.24097565 2457.6917 6.068607 6.068607 -0.7214738
85.82237 0.20380753 1872.6567 4.0237026 4.0237026 0.9697191
66.41935 0.15901262 1773.2971 5.9826694 5.9826694 -0.6857741
75.048874 0.19624534 1255.4933 3.9260464 3.9260464 0.90039563
95.23224 0.3265533 2095.5967 0.05495262 0.05495262 -1.0276877
90.16293 0.2890196 2005.5227 3.8830776 3.8830776 0.99086654
62.138298 0.13189456 1078.4961 4.3791714 4.3791714 0.707901
85.08626 0.27525395 1824.3401 5.7209506 5.7209506 -0.41558537
72.36331 0.29442403 1440.3596 4.090109 4.090109 0.74186003
98.73157 0.17168814 2840.4175 3.3127651 3.3127651 0.63324547
71.24119 0.2546021 1620.5759 4.23464 4.23464 0.75930566
93.01718 0.3723833 1906.2689 6.2014194 6.2014194 -1.1562021
96.50681 0.32402724 1344.3916 3.4768276 3.4768276 0.6847678
82.00558 0.3537407 1954.144 0.008077621 0.008077621 -1.1378175
75.46854 0.25419697 1306.7095 3.3322964 3.3322964 0.61890626
79.30437 0.22524777 1717.6495 4.4416714 4.4416714 0.80323106
81.16649 0.25534895 1957.7379 0.10964012 0.10964012 -1.2429601
81.65838 0.30765247 2606.2124 3.4299526 3.4299526 0.6451171
98.45441 0.14664575 2296.8186 4.2229214 4.2229214 0.8143274
77.729195 0.3527025 2084.0154 0.35573387 0.35573387 -1.1789175
96.44058 0.19197136 1871.1816 0.03542137 0.03542137 -1.1613122
85.45209 0.15286356 2447.0625 3.4885464 3.4885464 0.6996817
96.647316 0.23065847 2887.4048 4.324484 4.324484 0.7760615
81.49132 0.29541087 2033.8347 6.1076694 6.1076694 -0.83284926
93.80004 0.20260116 2240.2878 3.4338589 3.4338589 0.56128633
87.23485 0.31720838 2089.9175 4.027609 4.027609 0.8006885
81.2674 0.20527455 1588.1243 4.340109 4.340109 0.7837316
85.589096 0.1662161 1451.9629 4.406515 4.406515 0.72517836
74.934235 0.2398018 1883.227 0.05885887 0.05885887 -1.2093531
91.08049 0.26062253 2249.312 5.9865756 5.9865756 -0.87866426
83.95762 0.25073645 2578.8325 5.7170444 5.7170444 -0.43786812
89.981445 0.23678169 1667.4885 0.09792137 0.09792137 -1.1081607
99.73261 0.3242404 1183.342 5.9553256 5.9553256 -0.7333122
83.29607 0.2639373 2873.6152 6.162357 6.162357 -0.788314
97.45053 0.2149052 2186.3928 3.4143276 3.4143276 0.62390316
87.86108 0.14422193 1658.457 3.2541714 3.2541714 0.5504061
81.258896 0.2847798 1814.1254 0.17604637 0.17604637 -1.1800455
98.45221 0.20261279 1460.7697 4.3049526 4.3049526 0.8053709
80.23251 0.13070089 1665.5107 3.9143276 3.9143276 0.9445722
99.57183 0.26513648 2748.8472 3.4729214 3.4729214 0.60192704
91.1875 0.28907242 1445.0972 4.418234 4.418234 0.87982285
97.06508 0.37848496 1261.4545 0.7932339 0.7932339 -1.1478153
85.4115 0.18681285 835.67566 6.1857944 6.1857944 -0.8503675
78.66291 0.13637269 1665.5195 0.34401512 0.34401512 -1.1082199
91.884415 0.19180903 2951.1184 0.16823387 0.16823387 -1.1776183
88.41145 0.2712274 2342.17 3.4690151 3.4690151 0.74001276
92.81811 0.41674381 3015.3567 0.19167137 0.19167137 -1.1255482
89.0353 0.5004902 1508.9176 3.4377651 3.4377651 0.64131206
83.83232 0.2530316 2331.5303 3.4924526 3.4924526 0.6590057
90.3251 0.32549226 2589.057 6.0139194 6.0139194 -0.58950394
85.194565 0.21000725 1379.1545 3.2541714 3.2541714 0.64702165
97.450134 0.18475425 1005.7779 0.07448387 0.07448387 -1.2100843
86.135925 0.30203795 1682.3837 4.35964 4.35964 0.80360526
92.43231 0.19891912 1263.6732 6.0803256 6.0803256 -0.3981593
92.93225 0.23589996 1129.4932 6.1740756 6.1740756 -0.96508175
91.10248 0.16446948 1248.2146 0.30495262 0.30495262 -1.1666096
71.12561 0.22141075 1193.3749 4.3322964 4.3322964 0.82458633
